,logical_operation,text,text_index,lo_index
44843,"('s5', 's7', 's4', 's9', 's8')",s7,44843,1
44844,"('s5', 's7', 's4', 's9', 's8')",s4,44844,2
44845,"('s5', 's7', 's4', 's9', 's8')",s9,44845,3
44846,"('s5', 's7', 's4', 's9', 's8')",s8,44846,4
44847,"('s3', 's9', 's6', 's4')",s3,44847,0
44848,"('s3', 's9', 's6', 's4')",s9,44848,1
44849,"('s3', 's9', 's6', 's4')",s6,44849,2
44850,"('s3', 's9', 's6', 's4')",s4,44850,3
44851,"('s2', 's8', 's5')",s2,44851,0
44852,"('s2', 's8', 's5')",s8,44852,1
44853,"('s2', 's8', 's5')",s5,44853,2
44854,"('s0', 's0', 's8', 's3')",s0,44854,0
44855,"('s0', 's0', 's8', 's3')",s0,44855,1
44856,"('s0', 's0', 's8', 's3')",s8,44856,2
44857,"('s0', 's0', 's8', 's3')",s3,44857,3
44858,"('s7', 's3', 's4', 's1')",s7,44858,0
44859,"('s7', 's3', 's4', 's1')",s3,44859,1
44860,"('s7', 's3', 's4', 's1')",s4,44860,2
44861,"('s7', 's3', 's4', 's1')",s1,44861,3
44862,"('s3', 's9', 's6', 's4')",s3,44862,0
44863,"('s3', 's9', 's6', 's4')",s9,44863,1
44864,"('s3', 's9', 's6', 's4')",s6,44864,2
44865,"('s3', 's9', 's6', 's4')",s4,44865,3
44866,"('s0', 's0', 's8', 's3')",s0,44866,0
44867,"('s0', 's0', 's8', 's3')",s0,44867,1
44868,"('s0', 's0', 's8', 's3')",s8,44868,2
44869,"('s0', 's0', 's8', 's3')",s3,44869,3
44870,"('s2', 's8', 's5')",s2,44870,0
44871,"('s2', 's8', 's5')",s8,44871,1
44872,"('s2', 's8', 's5')",s5,44872,2
44873,"('s2', 's8', 's5')",s2,44873,0
44874,"('s2', 's8', 's5')",s8,44874,1
44875,"('s2', 's8', 's5')",s5,44875,2
44876,"('s3', 's9', 's6', 's4')",s3,44876,0
44877,"('s3', 's9', 's6', 's4')",s9,44877,1
44878,"('s3', 's9', 's6', 's4')",s6,44878,2
44879,"('s3', 's9', 's6', 's4')",s4,44879,3
44880,"('s0', 's0', 's8', 's3')",s0,44880,0
44881,"('s0', 's0', 's8', 's3')",s0,44881,1
44882,"('s0', 's0', 's8', 's3')",s8,44882,2
44883,"('s0', 's0', 's8', 's3')",s3,44883,3
44884,"('s5', 's7', 's4', 's9', 's8')",s5,44884,0
44885,"('s5', 's7', 's4', 's9', 's8')",s7,44885,1
44886,"('s5', 's7', 's4', 's9', 's8')",s4,44886,2
44887,"('s5', 's7', 's4', 's9', 's8')",s9,44887,3
44888,"('s5', 's7', 's4', 's9', 's8')",s8,44888,4
44889,"('s2', 's8', 's5')",s2,44889,0
44890,"('s2', 's8', 's5')",s8,44890,1
44891,"('s2', 's8', 's5')",s5,44891,2
44892,"('s5', 's7', 's4', 's9', 's8')",s5,44892,0
44893,"('s5', 's7', 's4', 's9', 's8')",s7,44893,1
44894,"('s5', 's7', 's4', 's9', 's8')",s4,44894,2
44895,"('s5', 's7', 's4', 's9', 's8')",s9,44895,3
44896,"('s5', 's7', 's4', 's9', 's8')",s8,44896,4
44897,"('s2', 's8', 's5')",s2,44897,0
44898,"('s2', 's8', 's5')",s8,44898,1
44899,"('s2', 's8', 's5')",s5,44899,2
44900,"('s2', 's8', 's5')",s2,44900,0
44901,"('s2', 's8', 's5')",s8,44901,1
44902,"('s2', 's8', 's5')",s5,44902,2
44903,"('s2', 's8', 's5')",s2,44903,0
44904,"('s2', 's8', 's5')",s8,44904,1
44905,"('s2', 's8', 's5')",s5,44905,2
44906,"('s7', 's3', 's4', 's1')",s7,44906,0
44907,"('s7', 's3', 's4', 's1')",s3,44907,1
44908,"('s7', 's3', 's4', 's1')",s4,44908,2
44909,"('s7', 's3', 's4', 's1')",s1,44909,3
44910,"('s7', 's3', 's4', 's1')",s7,44910,0
44911,"('s7', 's3', 's4', 's1')",s3,44911,1
44912,"('s7', 's3', 's4', 's1')",s4,44912,2
44913,"('s7', 's3', 's4', 's1')",s1,44913,3
44914,"('s2', 's8', 's5')",s2,44914,0
44915,"('s2', 's8', 's5')",s8,44915,1
44916,"('s2', 's8', 's5')",s5,44916,2
44917,"('s5', 's7', 's4', 's9', 's8')",s5,44917,0
44918,"('s5', 's7', 's4', 's9', 's8')",s7,44918,1
44919,"('s5', 's7', 's4', 's9', 's8')",s4,44919,2
44920,"('s5', 's7', 's4', 's9', 's8')",s9,44920,3
44921,"('s5', 's7', 's4', 's9', 's8')",s8,44921,4
44922,"('s3', 's9', 's6', 's4')",s3,44922,0
44923,"('s3', 's9', 's6', 's4')",s9,44923,1
44924,"('s3', 's9', 's6', 's4')",s6,44924,2
44925,"('s3', 's9', 's6', 's4')",s4,44925,3
44926,"('s5', 's7', 's4', 's9', 's8')",s5,44926,0
44927,"('s5', 's7', 's4', 's9', 's8')",s7,44927,1
44928,"('s5', 's7', 's4', 's9', 's8')",s4,44928,2
44929,"('s5', 's7', 's4', 's9', 's8')",s9,44929,3
44930,"('s5', 's7', 's4', 's9', 's8')",s8,44930,4
44931,"('s0', 's0', 's8', 's3')",s0,44931,0
44932,"('s0', 's0', 's8', 's3')",s0,44932,1
44933,"('s0', 's0', 's8', 's3')",s8,44933,2
44934,"('s0', 's0', 's8', 's3')",s3,44934,3
44935,"('s0', 's0', 's8', 's3')",s0,44935,0
44936,"('s0', 's0', 's8', 's3')",s0,44936,1
44937,"('s0', 's0', 's8', 's3')",s8,44937,2
44938,"('s0', 's0', 's8', 's3')",s3,44938,3
44939,"('s7', 's3', 's4', 's1')",s7,44939,0
44940,"('s7', 's3', 's4', 's1')",s3,44940,1
44941,"('s7', 's3', 's4', 's1')",s4,44941,2
44942,"('s7', 's3', 's4', 's1')",s1,44942,3
44943,"('s0', 's0', 's8', 's3')",s0,44943,0
44944,"('s0', 's0', 's8', 's3')",s0,44944,1
44945,"('s0', 's0', 's8', 's3')",s8,44945,2
44946,"('s0', 's0', 's8', 's3')",s3,44946,3
44947,"('s2', 's8', 's5')",s2,44947,0
44948,"('s2', 's8', 's5')",s8,44948,1
44949,"('s2', 's8', 's5')",s5,44949,2
44950,"('s0', 's0', 's8', 's3')",s0,44950,0
44951,"('s0', 's0', 's8', 's3')",s0,44951,1
44952,"('s0', 's0', 's8', 's3')",s8,44952,2
44953,"('s0', 's0', 's8', 's3')",s3,44953,3
44954,"('s2', 's8', 's5')",s2,44954,0
44955,"('s2', 's8', 's5')",s8,44955,1
44956,"('s2', 's8', 's5')",s5,44956,2
44957,"('s5', 's7', 's4', 's9', 's8')",s5,44957,0
44958,"('s5', 's7', 's4', 's9', 's8')",s7,44958,1
44959,"('s5', 's7', 's4', 's9', 's8')",s4,44959,2
44960,"('s5', 's7', 's4', 's9', 's8')",s9,44960,3
44961,"('s5', 's7', 's4', 's9', 's8')",s8,44961,4
44962,"('s7', 's3', 's4', 's1')",s7,44962,0
44963,"('s7', 's3', 's4', 's1')",s3,44963,1
44964,"('s7', 's3', 's4', 's1')",s4,44964,2
44965,"('s7', 's3', 's4', 's1')",s1,44965,3
44966,"('s2', 's8', 's5')",s2,44966,0
44967,"('s2', 's8', 's5')",s8,44967,1
44968,"('s2', 's8', 's5')",s5,44968,2
44969,"('s5', 's7', 's4', 's9', 's8')",s5,44969,0
44970,"('s5', 's7', 's4', 's9', 's8')",s7,44970,1
44971,"('s5', 's7', 's4', 's9', 's8')",s4,44971,2
44972,"('s5', 's7', 's4', 's9', 's8')",s9,44972,3
44973,"('s5', 's7', 's4', 's9', 's8')",s8,44973,4
44974,"('s5', 's7', 's4', 's9', 's8')",s5,44974,0
44975,"('s5', 's7', 's4', 's9', 's8')",s7,44975,1
44976,"('s5', 's7', 's4', 's9', 's8')",s4,44976,2
44977,"('s5', 's7', 's4', 's9', 's8')",s9,44977,3
44978,"('s5', 's7', 's4', 's9', 's8')",s8,44978,4
44979,"('s0', 's0', 's8', 's3')",s0,44979,0
44980,"('s0', 's0', 's8', 's3')",s0,44980,1
44981,"('s0', 's0', 's8', 's3')",s8,44981,2
44982,"('s0', 's0', 's8', 's3')",s3,44982,3
44983,"('s0', 's0', 's8', 's3')",s0,44983,0
44984,"('s0', 's0', 's8', 's3')",s0,44984,1
44985,"('s0', 's0', 's8', 's3')",s8,44985,2
44986,"('s0', 's0', 's8', 's3')",s3,44986,3
44987,"('s0', 's0', 's8', 's3')",s0,44987,0
44988,"('s0', 's0', 's8', 's3')",s0,44988,1
44989,"('s0', 's0', 's8', 's3')",s8,44989,2
44990,"('s0', 's0', 's8', 's3')",s3,44990,3
44991,"('s0', 's0', 's8', 's3')",s0,44991,0
44992,"('s0', 's0', 's8', 's3')",s0,44992,1
44993,"('s0', 's0', 's8', 's3')",s8,44993,2
44994,"('s0', 's0', 's8', 's3')",s3,44994,3
44995,"('s5', 's7', 's4', 's9', 's8')",s5,44995,0
44996,"('s5', 's7', 's4', 's9', 's8')",s7,44996,1
44997,"('s5', 's7', 's4', 's9', 's8')",s4,44997,2
44998,"('s5', 's7', 's4', 's9', 's8')",s9,44998,3
44999,"('s5', 's7', 's4', 's9', 's8')",s8,44999,4
45000,"('s2', 's8', 's5')",s2,45000,0
45001,"('s2', 's8', 's5')",s8,45001,1
45002,"('s2', 's8', 's5')",s5,45002,2
45003,"('s3', 's9', 's6', 's4')",s3,45003,0
45004,"('s3', 's9', 's6', 's4')",s9,45004,1
45005,"('s3', 's9', 's6', 's4')",s6,45005,2
45006,"('s3', 's9', 's6', 's4')",s4,45006,3
45007,"('s3', 's9', 's6', 's4')",s3,45007,0
45008,"('s3', 's9', 's6', 's4')",s9,45008,1
45009,"('s3', 's9', 's6', 's4')",s6,45009,2
45010,"('s3', 's9', 's6', 's4')",s4,45010,3
45011,"('s5', 's7', 's4', 's9', 's8')",s5,45011,0
45012,"('s5', 's7', 's4', 's9', 's8')",s7,45012,1
45013,"('s5', 's7', 's4', 's9', 's8')",s4,45013,2
45014,"('s5', 's7', 's4', 's9', 's8')",s9,45014,3
45015,"('s5', 's7', 's4', 's9', 's8')",s8,45015,4
45016,"('s5', 's7', 's4', 's9', 's8')",s5,45016,0
45017,"('s5', 's7', 's4', 's9', 's8')",s7,45017,1
45018,"('s5', 's7', 's4', 's9', 's8')",s4,45018,2
45019,"('s5', 's7', 's4', 's9', 's8')",s9,45019,3
45020,"('s5', 's7', 's4', 's9', 's8')",s8,45020,4
45021,"('s0', 's0', 's8', 's3')",s0,45021,0
45022,"('s0', 's0', 's8', 's3')",s0,45022,1
45023,"('s0', 's0', 's8', 's3')",s8,45023,2
45024,"('s0', 's0', 's8', 's3')",s3,45024,3
45025,"('s3', 's9', 's6', 's4')",s3,45025,0
45026,"('s3', 's9', 's6', 's4')",s9,45026,1
45027,"('s3', 's9', 's6', 's4')",s6,45027,2
45028,"('s3', 's9', 's6', 's4')",s4,45028,3
45029,"('s0', 's0', 's8', 's3')",s0,45029,0
45030,"('s0', 's0', 's8', 's3')",s0,45030,1
45031,"('s0', 's0', 's8', 's3')",s8,45031,2
45032,"('s0', 's0', 's8', 's3')",s3,45032,3
45033,"('s2', 's8', 's5')",s2,45033,0
45034,"('s2', 's8', 's5')",s8,45034,1
45035,"('s2', 's8', 's5')",s5,45035,2
45036,"('s3', 's9', 's6', 's4')",s3,45036,0
45037,"('s3', 's9', 's6', 's4')",s9,45037,1
45038,"('s3', 's9', 's6', 's4')",s6,45038,2
45039,"('s3', 's9', 's6', 's4')",s4,45039,3
45040,"('s0', 's0', 's8', 's3')",s0,45040,0
45041,"('s0', 's0', 's8', 's3')",s0,45041,1
45042,"('s0', 's0', 's8', 's3')",s8,45042,2
45043,"('s0', 's0', 's8', 's3')",s3,45043,3
45044,"('s0', 's0', 's8', 's3')",s0,45044,0
45045,"('s0', 's0', 's8', 's3')",s0,45045,1
45046,"('s0', 's0', 's8', 's3')",s8,45046,2
45047,"('s0', 's0', 's8', 's3')",s3,45047,3
45048,"('s0', 's0', 's8', 's3')",s0,45048,0
45049,"('s0', 's0', 's8', 's3')",s0,45049,1
45050,"('s0', 's0', 's8', 's3')",s8,45050,2
45051,"('s0', 's0', 's8', 's3')",s3,45051,3
45052,"('s3', 's9', 's6', 's4')",s3,45052,0
45053,"('s3', 's9', 's6', 's4')",s9,45053,1
45054,"('s3', 's9', 's6', 's4')",s6,45054,2
45055,"('s3', 's9', 's6', 's4')",s4,45055,3
45056,"('s2', 's8', 's5')",s2,45056,0
45057,"('s2', 's8', 's5')",s8,45057,1
45058,"('s2', 's8', 's5')",s5,45058,2
45059,"('s0', 's0', 's8', 's3')",s0,45059,0
45060,"('s0', 's0', 's8', 's3')",s0,45060,1
45061,"('s0', 's0', 's8', 's3')",s8,45061,2
45062,"('s0', 's0', 's8', 's3')",s3,45062,3
45063,"('s0', 's0', 's8', 's3')",s0,45063,0
45064,"('s0', 's0', 's8', 's3')",s0,45064,1
45065,"('s0', 's0', 's8', 's3')",s8,45065,2
45066,"('s0', 's0', 's8', 's3')",s3,45066,3
45067,"('s5', 's7', 's4', 's9', 's8')",s5,45067,0
45068,"('s5', 's7', 's4', 's9', 's8')",s7,45068,1
45069,"('s5', 's7', 's4', 's9', 's8')",s4,45069,2
45070,"('s5', 's7', 's4', 's9', 's8')",s9,45070,3
45071,"('s5', 's7', 's4', 's9', 's8')",s8,45071,4
45072,"('s0', 's0', 's8', 's3')",s0,45072,0
45073,"('s0', 's0', 's8', 's3')",s0,45073,1
45074,"('s0', 's0', 's8', 's3')",s8,45074,2
45075,"('s0', 's0', 's8', 's3')",s3,45075,3
45076,"('s5', 's7', 's4', 's9', 's8')",s5,45076,0
45077,"('s5', 's7', 's4', 's9', 's8')",s7,45077,1
45078,"('s5', 's7', 's4', 's9', 's8')",s4,45078,2
45079,"('s5', 's7', 's4', 's9', 's8')",s9,45079,3
45080,"('s5', 's7', 's4', 's9', 's8')",s8,45080,4
45081,"('s5', 's7', 's4', 's9', 's8')",s5,45081,0
45082,"('s5', 's7', 's4', 's9', 's8')",s7,45082,1
45083,"('s5', 's7', 's4', 's9', 's8')",s4,45083,2
45084,"('s5', 's7', 's4', 's9', 's8')",s9,45084,3
45085,"('s5', 's7', 's4', 's9', 's8')",s8,45085,4
45086,"('s7', 's3', 's4', 's1')",s7,45086,0
45087,"('s7', 's3', 's4', 's1')",s3,45087,1
45088,"('s7', 's3', 's4', 's1')",s4,45088,2
45089,"('s7', 's3', 's4', 's1')",s1,45089,3
45090,"('s5', 's7', 's4', 's9', 's8')",s5,45090,0
45091,"('s5', 's7', 's4', 's9', 's8')",s7,45091,1
45092,"('s5', 's7', 's4', 's9', 's8')",s4,45092,2
45093,"('s5', 's7', 's4', 's9', 's8')",s9,45093,3
45094,"('s5', 's7', 's4', 's9', 's8')",s8,45094,4
45095,"('s2', 's8', 's5')",s2,45095,0
45096,"('s2', 's8', 's5')",s8,45096,1
45097,"('s2', 's8', 's5')",s5,45097,2
45098,"('s5', 's7', 's4', 's9', 's8')",s5,45098,0
45099,"('s5', 's7', 's4', 's9', 's8')",s7,45099,1
45100,"('s5', 's7', 's4', 's9', 's8')",s4,45100,2
45101,"('s5', 's7', 's4', 's9', 's8')",s9,45101,3
45102,"('s5', 's7', 's4', 's9', 's8')",s8,45102,4
45103,"('s5', 's7', 's4', 's9', 's8')",s5,45103,0
45104,"('s5', 's7', 's4', 's9', 's8')",s7,45104,1
45105,"('s5', 's7', 's4', 's9', 's8')",s4,45105,2
45106,"('s5', 's7', 's4', 's9', 's8')",s9,45106,3
45107,"('s5', 's7', 's4', 's9', 's8')",s8,45107,4
45108,"('s5', 's7', 's4', 's9', 's8')",s5,45108,0
45109,"('s5', 's7', 's4', 's9', 's8')",s7,45109,1
45110,"('s5', 's7', 's4', 's9', 's8')",s4,45110,2
45111,"('s5', 's7', 's4', 's9', 's8')",s9,45111,3
45112,"('s5', 's7', 's4', 's9', 's8')",s8,45112,4
45113,"('s0', 's0', 's8', 's3')",s0,45113,0
45114,"('s0', 's0', 's8', 's3')",s0,45114,1
45115,"('s0', 's0', 's8', 's3')",s8,45115,2
45116,"('s0', 's0', 's8', 's3')",s3,45116,3
45117,"('s5', 's7', 's4', 's9', 's8')",s5,45117,0
45118,"('s5', 's7', 's4', 's9', 's8')",s7,45118,1
45119,"('s5', 's7', 's4', 's9', 's8')",s4,45119,2
45120,"('s5', 's7', 's4', 's9', 's8')",s9,45120,3
45121,"('s5', 's7', 's4', 's9', 's8')",s8,45121,4
45122,"('s5', 's7', 's4', 's9', 's8')",s5,45122,0
45123,"('s5', 's7', 's4', 's9', 's8')",s7,45123,1
45124,"('s5', 's7', 's4', 's9', 's8')",s4,45124,2
45125,"('s5', 's7', 's4', 's9', 's8')",s9,45125,3
45126,"('s5', 's7', 's4', 's9', 's8')",s8,45126,4
45127,"('s3', 's9', 's6', 's4')",s3,45127,0
45128,"('s3', 's9', 's6', 's4')",s9,45128,1
45129,"('s3', 's9', 's6', 's4')",s6,45129,2
45130,"('s3', 's9', 's6', 's4')",s4,45130,3
45131,"('s0', 's0', 's8', 's3')",s0,45131,0
45132,"('s0', 's0', 's8', 's3')",s0,45132,1
45133,"('s0', 's0', 's8', 's3')",s8,45133,2
45134,"('s0', 's0', 's8', 's3')",s3,45134,3
45135,"('s3', 's9', 's6', 's4')",s3,45135,0
45136,"('s3', 's9', 's6', 's4')",s9,45136,1
45137,"('s3', 's9', 's6', 's4')",s6,45137,2
45138,"('s3', 's9', 's6', 's4')",s4,45138,3
45139,"('s7', 's3', 's4', 's1')",s7,45139,0
45140,"('s7', 's3', 's4', 's1')",s3,45140,1
45141,"('s7', 's3', 's4', 's1')",s4,45141,2
45142,"('s7', 's3', 's4', 's1')",s1,45142,3
45143,"('s5', 's7', 's4', 's9', 's8')",s5,45143,0
45144,"('s5', 's7', 's4', 's9', 's8')",s7,45144,1
45145,"('s5', 's7', 's4', 's9', 's8')",s4,45145,2
45146,"('s5', 's7', 's4', 's9', 's8')",s9,45146,3
45147,"('s5', 's7', 's4', 's9', 's8')",s8,45147,4
45148,"('s3', 's9', 's6', 's4')",s3,45148,0
45149,"('s3', 's9', 's6', 's4')",s9,45149,1
45150,"('s3', 's9', 's6', 's4')",s6,45150,2
45151,"('s3', 's9', 's6', 's4')",s4,45151,3
45152,"('s3', 's9', 's6', 's4')",s3,45152,0
45153,"('s3', 's9', 's6', 's4')",s9,45153,1
45154,"('s3', 's9', 's6', 's4')",s6,45154,2
45155,"('s3', 's9', 's6', 's4')",s4,45155,3
45156,"('s2', 's8', 's5')",s2,45156,0
45157,"('s2', 's8', 's5')",s8,45157,1
45158,"('s2', 's8', 's5')",s5,45158,2
45159,"('s5', 's7', 's4', 's9', 's8')",s5,45159,0
45160,"('s5', 's7', 's4', 's9', 's8')",s7,45160,1
45161,"('s5', 's7', 's4', 's9', 's8')",s4,45161,2
45162,"('s5', 's7', 's4', 's9', 's8')",s9,45162,3
45163,"('s5', 's7', 's4', 's9', 's8')",s8,45163,4
45164,"('s7', 's3', 's4', 's1')",s7,45164,0
45165,"('s7', 's3', 's4', 's1')",s3,45165,1
45166,"('s7', 's3', 's4', 's1')",s4,45166,2
45167,"('s7', 's3', 's4', 's1')",s1,45167,3
45168,"('s7', 's3', 's4', 's1')",s7,45168,0
45169,"('s7', 's3', 's4', 's1')",s3,45169,1
45170,"('s7', 's3', 's4', 's1')",s4,45170,2
45171,"('s7', 's3', 's4', 's1')",s1,45171,3
45172,"('s2', 's8', 's5')",s2,45172,0
45173,"('s2', 's8', 's5')",s8,45173,1
45174,"('s2', 's8', 's5')",s5,45174,2
45175,"('s5', 's7', 's4', 's9', 's8')",s5,45175,0
45176,"('s5', 's7', 's4', 's9', 's8')",s7,45176,1
45177,"('s5', 's7', 's4', 's9', 's8')",s4,45177,2
45178,"('s5', 's7', 's4', 's9', 's8')",s9,45178,3
45179,"('s5', 's7', 's4', 's9', 's8')",s8,45179,4
45180,"('s7', 's3', 's4', 's1')",s7,45180,0
45181,"('s7', 's3', 's4', 's1')",s3,45181,1
45182,"('s7', 's3', 's4', 's1')",s4,45182,2
45183,"('s7', 's3', 's4', 's1')",s1,45183,3
45184,"('s5', 's7', 's4', 's9', 's8')",s5,45184,0
45185,"('s5', 's7', 's4', 's9', 's8')",s7,45185,1
45186,"('s5', 's7', 's4', 's9', 's8')",s4,45186,2
45187,"('s5', 's7', 's4', 's9', 's8')",s9,45187,3
45188,"('s5', 's7', 's4', 's9', 's8')",s8,45188,4
45189,"('s0', 's0', 's8', 's3')",s0,45189,0
45190,"('s0', 's0', 's8', 's3')",s0,45190,1
45191,"('s0', 's0', 's8', 's3')",s8,45191,2
45192,"('s0', 's0', 's8', 's3')",s3,45192,3
45193,"('s0', 's0', 's8', 's3')",s0,45193,0
45194,"('s0', 's0', 's8', 's3')",s0,45194,1
45195,"('s0', 's0', 's8', 's3')",s8,45195,2
45196,"('s0', 's0', 's8', 's3')",s3,45196,3
45197,"('s5', 's7', 's4', 's9', 's8')",s5,45197,0
45198,"('s5', 's7', 's4', 's9', 's8')",s7,45198,1
45199,"('s5', 's7', 's4', 's9', 's8')",s4,45199,2
45200,"('s5', 's7', 's4', 's9', 's8')",s9,45200,3
45201,"('s5', 's7', 's4', 's9', 's8')",s8,45201,4
45202,"('s7', 's3', 's4', 's1')",s7,45202,0
45203,"('s7', 's3', 's4', 's1')",s3,45203,1
45204,"('s7', 's3', 's4', 's1')",s4,45204,2
45205,"('s7', 's3', 's4', 's1')",s1,45205,3
45206,"('s0', 's0', 's8', 's3')",s0,45206,0
45207,"('s0', 's0', 's8', 's3')",s0,45207,1
45208,"('s0', 's0', 's8', 's3')",s8,45208,2
45209,"('s0', 's0', 's8', 's3')",s3,45209,3
45210,"('s7', 's3', 's4', 's1')",s7,45210,0
45211,"('s7', 's3', 's4', 's1')",s3,45211,1
45212,"('s7', 's3', 's4', 's1')",s4,45212,2
45213,"('s7', 's3', 's4', 's1')",s1,45213,3
45214,"('s5', 's7', 's4', 's9', 's8')",s5,45214,0
45215,"('s5', 's7', 's4', 's9', 's8')",s7,45215,1
45216,"('s5', 's7', 's4', 's9', 's8')",s4,45216,2
45217,"('s5', 's7', 's4', 's9', 's8')",s9,45217,3
45218,"('s5', 's7', 's4', 's9', 's8')",s8,45218,4
45219,"('s0', 's0', 's8', 's3')",s0,45219,0
45220,"('s0', 's0', 's8', 's3')",s0,45220,1
45221,"('s0', 's0', 's8', 's3')",s8,45221,2
45222,"('s0', 's0', 's8', 's3')",s3,45222,3
45223,"('s3', 's9', 's6', 's4')",s3,45223,0
45224,"('s3', 's9', 's6', 's4')",s9,45224,1
45225,"('s3', 's9', 's6', 's4')",s6,45225,2
45226,"('s3', 's9', 's6', 's4')",s4,45226,3
45227,"('s5', 's7', 's4', 's9', 's8')",s5,45227,0
45228,"('s5', 's7', 's4', 's9', 's8')",s7,45228,1
45229,"('s5', 's7', 's4', 's9', 's8')",s4,45229,2
45230,"('s5', 's7', 's4', 's9', 's8')",s9,45230,3
45231,"('s5', 's7', 's4', 's9', 's8')",s8,45231,4
45232,"('s7', 's3', 's4', 's1')",s7,45232,0
45233,"('s7', 's3', 's4', 's1')",s3,45233,1
45234,"('s7', 's3', 's4', 's1')",s4,45234,2
45235,"('s7', 's3', 's4', 's1')",s1,45235,3
45236,"('s7', 's3', 's4', 's1')",s7,45236,0
45237,"('s7', 's3', 's4', 's1')",s3,45237,1
45238,"('s7', 's3', 's4', 's1')",s4,45238,2
45239,"('s7', 's3', 's4', 's1')",s1,45239,3
45240,"('s3', 's9', 's6', 's4')",s3,45240,0
45241,"('s3', 's9', 's6', 's4')",s9,45241,1
45242,"('s3', 's9', 's6', 's4')",s6,45242,2
45243,"('s3', 's9', 's6', 's4')",s4,45243,3
45244,"('s2', 's8', 's5')",s2,45244,0
45245,"('s2', 's8', 's5')",s8,45245,1
45246,"('s2', 's8', 's5')",s5,45246,2
45247,"('s7', 's3', 's4', 's1')",s7,45247,0
45248,"('s7', 's3', 's4', 's1')",s3,45248,1
45249,"('s7', 's3', 's4', 's1')",s4,45249,2
45250,"('s7', 's3', 's4', 's1')",s1,45250,3
45251,"('s0', 's0', 's8', 's3')",s0,45251,0
45252,"('s0', 's0', 's8', 's3')",s0,45252,1
45253,"('s0', 's0', 's8', 's3')",s8,45253,2
45254,"('s0', 's0', 's8', 's3')",s3,45254,3
45255,"('s0', 's0', 's8', 's3')",s0,45255,0
45256,"('s0', 's0', 's8', 's3')",s0,45256,1
45257,"('s0', 's0', 's8', 's3')",s8,45257,2
45258,"('s0', 's0', 's8', 's3')",s3,45258,3
45259,"('s0', 's0', 's8', 's3')",s0,45259,0
45260,"('s0', 's0', 's8', 's3')",s0,45260,1
45261,"('s0', 's0', 's8', 's3')",s8,45261,2
45262,"('s0', 's0', 's8', 's3')",s3,45262,3
45263,"('s5', 's7', 's4', 's9', 's8')",s5,45263,0
45264,"('s5', 's7', 's4', 's9', 's8')",s7,45264,1
45265,"('s5', 's7', 's4', 's9', 's8')",s4,45265,2
45266,"('s5', 's7', 's4', 's9', 's8')",s9,45266,3
45267,"('s5', 's7', 's4', 's9', 's8')",s8,45267,4
45268,"('s5', 's7', 's4', 's9', 's8')",s5,45268,0
45269,"('s5', 's7', 's4', 's9', 's8')",s7,45269,1
45270,"('s5', 's7', 's4', 's9', 's8')",s4,45270,2
45271,"('s5', 's7', 's4', 's9', 's8')",s9,45271,3
45272,"('s5', 's7', 's4', 's9', 's8')",s8,45272,4
45273,"('s7', 's3', 's4', 's1')",s7,45273,0
45274,"('s7', 's3', 's4', 's1')",s3,45274,1
45275,"('s7', 's3', 's4', 's1')",s4,45275,2
45276,"('s7', 's3', 's4', 's1')",s1,45276,3
45277,"('s7', 's3', 's4', 's1')",s7,45277,0
45278,"('s7', 's3', 's4', 's1')",s3,45278,1
45279,"('s7', 's3', 's4', 's1')",s4,45279,2
45280,"('s7', 's3', 's4', 's1')",s1,45280,3
45281,"('s5', 's7', 's4', 's9', 's8')",s5,45281,0
45282,"('s5', 's7', 's4', 's9', 's8')",s7,45282,1
45283,"('s5', 's7', 's4', 's9', 's8')",s4,45283,2
45284,"('s5', 's7', 's4', 's9', 's8')",s9,45284,3
45285,"('s5', 's7', 's4', 's9', 's8')",s8,45285,4
45286,"('s3', 's9', 's6', 's4')",s3,45286,0
45287,"('s3', 's9', 's6', 's4')",s9,45287,1
45288,"('s3', 's9', 's6', 's4')",s6,45288,2
45289,"('s3', 's9', 's6', 's4')",s4,45289,3
45290,"('s7', 's3', 's4', 's1')",s7,45290,0
45291,"('s7', 's3', 's4', 's1')",s3,45291,1
45292,"('s7', 's3', 's4', 's1')",s4,45292,2
45293,"('s7', 's3', 's4', 's1')",s1,45293,3
45294,"('s2', 's8', 's5')",s2,45294,0
45295,"('s2', 's8', 's5')",s8,45295,1
45296,"('s2', 's8', 's5')",s5,45296,2
45297,"('s0', 's0', 's8', 's3')",s0,45297,0
45298,"('s0', 's0', 's8', 's3')",s0,45298,1
45299,"('s0', 's0', 's8', 's3')",s8,45299,2
45300,"('s0', 's0', 's8', 's3')",s3,45300,3
45301,"('s5', 's7', 's4', 's9', 's8')",s5,45301,0
45302,"('s5', 's7', 's4', 's9', 's8')",s7,45302,1
45303,"('s5', 's7', 's4', 's9', 's8')",s4,45303,2
45304,"('s5', 's7', 's4', 's9', 's8')",s9,45304,3
45305,"('s5', 's7', 's4', 's9', 's8')",s8,45305,4
45306,"('s2', 's8', 's5')",s2,45306,0
45307,"('s2', 's8', 's5')",s8,45307,1
45308,"('s2', 's8', 's5')",s5,45308,2
45309,"('s3', 's9', 's6', 's4')",s3,45309,0
45310,"('s3', 's9', 's6', 's4')",s9,45310,1
45311,"('s3', 's9', 's6', 's4')",s6,45311,2
